  0.600000   0.500000 6231.950735 
  0.600000   0.510000 7663.061545 
  0.600000   0.520000 9320.001552 
  0.600000   0.530000 11133.495110 
  0.600000   0.540000 12527.917918 
  0.600000   0.550000 8749.207160 
  0.600000   0.560000 9668.424950 
  0.600000   0.570000 1192.420690 
  0.600000   0.580000 2716.430783 
  0.600000   0.590000 4670.288349 
  0.600000   0.600000 5638.245845 
  0.600000   0.610000 6688.093970 
  0.600000   0.620000 7437.520674 
  0.600000   0.630000 7783.765375 
  0.600000   0.640000 7951.732862 
  0.600000   0.650000 7749.472368 
  0.600000   0.660000 7229.160496 
  0.600000   0.670000 7247.043708 
  0.600000   0.680000 7071.429261 
  0.600000   0.690000 6649.841212 
  0.600000   0.700000 6231.468651 
  0.600000   0.710000 6840.677509 
  0.600000   0.720000 8014.827494 
  0.600000   0.730000 9155.225350 
  0.600000   0.740000 10167.954336 
  0.600000   0.750000 11360.876204 
  0.600000   0.760000 12426.369929 
  0.600000   0.770000 13360.859115 
  0.600000   0.780000 14247.196082 
  0.600000   0.790000 15554.923881 
  0.600000   0.800000 16583.347380 
  0.600000   0.810000 17313.923643 
  0.600000   0.820000 17920.135809 
  0.600000   0.830000 18460.119250 
  0.600000   0.840000 19041.139246 
  0.600000   0.850000 19928.664385 
  0.600000   0.860000 20514.520980 
  0.600000   0.870000 21064.888893 
  0.600000   0.880000 21708.916208 
  0.600000   0.890000 22268.822458 
  0.600000   0.900000 22809.596804 
  0.600000   0.910000 23026.324949 
  0.600000   0.920000 23600.467062 
  0.600000   0.930000 24160.013335 
  0.600000   0.940000 24729.893982 
  0.600000   0.950000 25251.488324 
  0.600000   0.960000 25352.527460 
  0.600000   0.970000 25603.558324 
  0.600000   0.980000 26078.316333 
  0.600000   0.990000 26287.507789 
  0.600000   1.000000 26792.075732 
  0.600000   1.010000 408.651506 
  0.600000   1.020000 1683.401508 
  0.600000   1.030000 1701.547773 
  0.600000   1.040000 1166.513604 
  0.600000   1.050000 3455.689116 
  0.600000   1.060000 3570.822610 
  0.600000   1.070000 3543.170443 
  0.600000   1.080000 3727.359243 
  0.600000   1.090000 658.696980 
  0.600000   1.100000 735.994974 
  0.600000   1.110000 1465.290118 
  0.600000   1.120000 1403.106754 
  0.600000   1.130000  48.562257 
  0.600000   1.140000 3696.116305 
  0.600000   1.150000 3247.192741 
  0.600000   1.160000 3462.453311 
  0.600000   1.170000 4163.462985 
  0.600000   1.180000 5263.972668 
  0.600000   1.190000 5991.786479 
  0.600000   1.200000 6483.618185 
  0.600000   1.210000 7202.542671 
  0.600000   1.220000 6871.624167 
  0.600000   1.230000 13359.011037 
  0.600000   1.240000 15359.100250 
  0.600000   1.250000 17209.952049 
  0.600000   1.260000 18661.630905 
  0.600000   1.270000 19988.352954 
  0.600000   1.280000 21367.289205 
  0.600000   1.290000 21974.543186 
  0.600000   1.300000 20945.742087 
  0.600000   1.310000 18997.869198 
  0.600000   1.320000 17276.094438 
  0.600000   1.330000 15691.122590 
  0.600000   1.340000 15485.118619 
  0.600000   1.350000 16403.404088 
  0.600000   1.360000 16796.743192 
  0.600000   1.370000 16752.309384 
  0.600000   1.380000 16878.082773 
  0.600000   1.390000 17126.695801 
  0.600000   1.400000 17475.485985 
  0.600000   1.410000 17750.741003 
  0.600000   1.420000 17902.099339 
  0.600000   1.430000 18138.297358 
  0.600000   1.440000 18534.569009 
  0.600000   1.450000 18925.137158 
  0.600000   1.460000 19291.338585 
  0.600000   1.470000 19620.318913 
  0.600000   1.480000 20230.140169 
  0.600000   1.490000 20832.322873 
  0.600000   1.500000 21029.510928 
  0.600000   1.510000 20977.717955 
  0.600000   1.520000 21153.671559 
  0.600000   1.530000 20845.088719 
  0.600000   1.540000 20056.119662 
  0.600000   1.550000 18936.361685 
  0.600000   1.560000 17758.417595 
  0.600000   1.570000 16615.162759 
  0.600000   1.580000 15506.239226 
  0.600000   1.590000 14594.997327 
  0.600000   1.600000 13859.111864 
  0.600000   1.610000 13188.441156 
  0.600000   1.620000 12692.407219 
  0.600000   1.630000 12294.935219 
  0.600000   1.640000 11929.446144 
  0.600000   1.650000 11559.173855 
  0.600000   1.660000 11139.639450 
  0.600000   1.670000 10578.103550 
  0.600000   1.680000 9931.912192 
  0.600000   1.690000 9285.628480 
  0.600000   1.700000 9149.112401 
  0.600000   1.710000 10318.405137 
  0.600000   1.720000 11806.002560 
  0.600000   1.730000 13427.955313 
  0.600000   1.740000 15066.698035 
  0.600000   1.750000 480.822710 
  0.600000   1.760000 1283.080927 
  0.600000   1.770000 2320.231759 
  0.600000   1.780000 3733.988067 
  0.600000   1.790000 5268.144267 
  0.600000   1.800000 7031.558544 
  0.600000   1.810000 8917.603617 
  0.600000   1.820000 10881.384890 
  0.600000   1.830000 12379.949120 
  0.600000   1.840000 13603.764718 
  0.600000   1.850000 14377.487049 
  0.600000   1.860000 112.240257 
  0.600000   1.870000 307.048391 
  0.600000   1.880000 475.695950 
  0.600000   1.890000 629.036562 
  0.600000   1.900000 912.393143 
  0.600000   1.910000 1287.780486 
  0.600000   1.920000 1719.132862 
  0.600000   1.930000 2281.566025 
  0.600000   1.940000 2990.657814 
  0.600000   1.950000 3704.878779 
  0.600000   1.960000 4428.110599 
  0.600000   1.970000 5148.108456 
  0.600000   1.980000 5882.105896 
  0.600000   1.990000 7529.651838 
  0.600000   2.000000 13806.028793 
  0.600000   2.010000 16325.963079 
  0.600000   2.020000 17113.072799 
  0.600000   2.030000 17771.180959 
  0.600000   2.040000 18733.309491 
  0.600000   2.050000 20424.743374 
  0.600000   2.060000 22466.276498 
  0.600000   2.070000 24707.474085 
  0.600000   2.080000 27145.380283 
  0.600000   2.090000 29343.900174 
  0.600000   2.100000 31092.688085 
  0.600000   2.110000 31502.927554 
  0.600000   2.120000 30724.428547 
  0.600000   2.130000 29793.448942 
  0.600000   2.140000 29247.720995 
  0.600000   2.150000 28361.882231 
  0.600000   2.160000 27635.295553 
  0.600000   2.170000 27521.905595 
  0.600000   2.180000 28029.623908 
  0.600000   2.190000 28929.052001 
  0.600000   2.200000 29925.639774 
  0.600000   2.210000 30806.212398 
  0.600000   2.220000 31598.365915 
  0.600000   2.230000 32663.181955 
  0.600000   2.240000 33885.848226 
  0.600000   2.250000 34734.251242 
  0.600000   2.260000 35355.282086 
  0.600000   2.270000 35757.190277 
  0.600000   2.280000 36087.802588 
  0.600000   2.290000 36351.939506 
  0.600000   2.300000 36412.064402 
  0.600000   2.310000 36400.838841 
  0.600000   2.320000 36183.764614 
  0.600000   2.330000 35854.945792 
  0.600000   2.340000 35315.597556 
  0.600000   2.350000 34724.971102 
  0.600000   2.360000 34083.866313 
  0.600000   2.370000 33411.534426 
  0.600000   2.380000 32669.337647 
  0.600000   2.390000 31786.541576 
  0.600000   2.400000 30799.320667 
  0.600000   2.410000 29770.433821 
  0.600000   2.420000 28704.638351 
  0.600000   2.430000 27471.386758 
  0.600000   2.440000 26143.076808 
  0.600000   2.450000 24731.800462 
  0.600000   2.460000 23231.641025 
  0.600000   2.470000 21712.386225 
  0.600000   2.480000 20180.807093 
  0.600000   2.490000 18600.263906 
  0.600000   2.500000 17053.704220 
  0.700000   0.010000 11194.828498 
  0.700000   0.020000 14482.842870 
  0.700000   0.030000 11472.573675 
  0.700000   0.040000 14036.716121 
  0.700000   0.050000 18996.570201 
  0.700000   0.060000 20914.887888 
  0.700000   0.070000 21700.905038 
  0.700000   0.080000 22137.490228 
  0.700000   0.090000 17492.267413 
  0.700000   0.100000 7024.715130 
  0.700000   0.110000 10400.054379 
  0.700000   0.120000 14678.488086 
  0.700000   0.130000 3595.334636 
  0.700000   0.140000 4029.054945 
  0.700000   0.150000 4487.442319 
  0.700000   0.160000 2753.600465 
  0.700000   0.170000 4350.243047 
  0.700000   0.180000 5854.191894 
  0.700000   0.190000 7213.422557 
  0.700000   0.200000 8343.587980 
  0.700000   0.210000 695.994254 
  0.700000   0.220000 4728.007921 
  0.700000   0.230000 257.364267 
  0.700000   0.240000  96.115849 
  0.700000   0.250000 1241.358062 
  0.700000   0.260000 2003.867409 
  0.700000   0.270000 1960.604606 
  0.700000   0.280000 1933.347386 
  0.700000   0.290000 1511.300766 
  0.700000   0.300000 4549.267954 
  0.700000   0.310000 3824.323032 
  0.700000   0.320000 2916.132201 
  0.700000   0.330000 2031.128508 
  0.700000   0.340000 1205.878730 
  0.700000   0.350000 485.763906 
  0.700000   0.360000 132.635609 
  0.700000   0.370000 21224.312556 
  0.700000   0.380000 38031.870486 
  0.700000   0.390000 38587.767393 
  0.700000   0.400000 39017.278437 
  0.700000   0.410000 33285.892115 
  0.700000   0.420000 34622.915015 
  0.700000   0.430000 35949.711051 
  0.700000   0.440000 37088.000844 
  0.700000   0.450000 38111.837798 
  0.700000   0.460000 5354.077012 
  0.700000   0.470000 11627.386262 
  0.700000   0.480000 10544.268008 
  0.700000   0.490000 5841.899124 
  0.700000   0.500000 434.628633 
  0.700000   0.510000 2096.723079 
  0.700000   0.520000 8640.801706 
  0.700000   0.530000 10624.812904 
  0.700000   0.540000 12194.411240 
  0.700000   0.550000 296.370720 
  0.700000   0.560000 1191.148276 
  0.700000   0.570000 2285.812370 
  0.700000   0.580000 3246.139096 
  0.700000   0.590000 4140.823990 
  0.700000   0.600000 4968.399768 
  0.700000   0.610000 5777.267632 
  0.700000   0.620000 7282.144610 
  0.700000   0.630000 8759.090762 
  0.700000   0.640000 10330.365985 
  0.700000   0.650000 10810.847850 
  0.700000   0.660000 11076.883062 
  0.700000   0.670000 11352.916049 
  0.700000   0.680000 11284.586663 
  0.700000   0.690000 11070.931360 
  0.700000   0.700000 10671.504990 
  0.700000   0.710000 10040.809798 
  0.700000   0.720000 9642.452159 
  0.700000   0.730000 9126.976524 
  0.700000   0.740000 9881.739451 
  0.700000   0.750000 10959.703957 
  0.700000   0.760000 11973.396856 
  0.700000   0.770000 13468.385273 
  0.700000   0.780000 14988.578304 
  0.700000   0.790000 16414.003205 
  0.700000   0.800000 17592.267888 
  0.700000   0.810000 18660.690780 
  0.700000   0.820000 20097.812623 
  0.700000   0.830000 21351.505152 
  0.700000   0.840000 22381.030984 
  0.700000   0.850000 22940.959513 
  0.700000   0.860000 23467.092235 
  0.700000   0.870000 24468.742378 
  0.700000   0.880000 25431.096101 
  0.700000   0.890000 26102.931586 
  0.700000   0.900000 26523.871283 
  0.700000   0.910000 26782.765806 
  0.700000   0.920000 27307.258549 
  0.700000   0.930000 27824.249541 
  0.700000   0.940000 28166.225052 
  0.700000   0.950000 28312.067520 
  0.700000   0.960000 28361.895060 
  0.700000   0.970000 28622.736702 
  0.700000   0.980000 420.172922 
  0.700000   0.990000 1410.264972 
  0.700000   1.000000 2222.824816 
  0.700000   1.010000 2300.837161 
  0.700000   1.020000 2054.927678 
  0.700000   1.030000 1860.159895 
  0.700000   1.040000 3096.797671 
  0.700000   1.050000 3466.249234 
  0.700000   1.060000 3798.754922 
  0.700000   1.070000 4214.896302 
  0.700000   1.080000 4630.881608 
  0.700000   1.090000 1694.284107 
  0.700000   1.100000 9008.341672 
  0.700000   1.110000 10063.796491 
  0.700000   1.120000 10472.374660 
  0.700000   1.130000 10521.112969 
  0.700000   1.140000 10095.159243 
  0.700000   1.150000 11219.401474 
  0.700000   1.160000 12525.166064 
  0.700000   1.170000 13889.753701 
  0.700000   1.180000 15000.792697 
  0.700000   1.190000 15622.195763 
  0.700000   1.200000 16251.299757 
  0.700000   1.210000 16373.632740 
  0.700000   1.220000 16516.355898 
  0.700000   1.230000 16905.047298 
  0.700000   1.240000 18142.566641 
  0.700000   1.250000 19494.746131 
  0.700000   1.260000 20765.269553 
  0.700000   1.270000 21995.548438 
  0.700000   1.280000 23064.691144 
  0.700000   1.290000 24376.691698 
  0.700000   1.300000 25757.888183 
  0.700000   1.310000 26264.780780 
  0.700000   1.320000 26444.137653 
  0.700000   1.330000 25180.763059 
  0.700000   1.340000 23491.173761 
  0.700000   1.350000 23701.035350 
  0.700000   1.360000 24570.040189 
  0.700000   1.370000 25404.489906 
  0.700000   1.380000 25827.526854 
  0.700000   1.390000 26006.135799 
  0.700000   1.400000 26142.863481 
  0.700000   1.410000 26331.753313 
  0.700000   1.420000 26530.103856 
  0.700000   1.430000 26632.631583 
  0.700000   1.440000 26842.765398 
  0.700000   1.450000 27112.393820 
  0.700000   1.460000 27379.607934 
  0.700000   1.470000 27606.377151 
  0.700000   1.480000 27717.966978 
  0.700000   1.490000 27525.178955 
  0.700000   1.500000 27627.875931 
  0.700000   1.510000 27639.738032 
  0.700000   1.520000 27487.777575 
  0.700000   1.530000 27092.062186 
  0.700000   1.540000 27021.891448 
  0.700000   1.550000 26908.890843 
  0.700000   1.560000 26471.218235 
  0.700000   1.570000 25871.588954 
  0.700000   1.580000 25041.632764 
  0.700000   1.590000 24407.861773 
  0.700000   1.600000 23786.094777 
  0.700000   1.610000 22955.302471 
  0.700000   1.620000 22005.139473 
  0.700000   1.630000 20975.078138 
  0.700000   1.640000 19973.022983 
  0.700000   1.650000 19023.943682 
  0.700000   1.660000 18136.665765 
  0.700000   1.670000 17263.032880 
  0.700000   1.680000 16346.946729 
  0.700000   1.690000 15327.957441 
  0.700000   1.700000 14728.480115 
  0.700000   1.710000 15224.414719 
  0.700000   1.720000 16113.166546 
  0.700000   1.730000 17161.633535 
  0.700000   1.740000 18213.834401 
  0.700000   1.750000   5.703890 
  0.700000   1.760000 915.970505 
  0.700000   1.770000 1932.907310 
  0.700000   1.780000 2759.078887 
  0.700000   1.790000 3487.181762 
  0.700000   1.800000 4138.004631 
  0.700000   1.810000 4587.880398 
  0.700000   1.820000 4841.405820 
  0.700000   1.830000 5002.388069 
  0.700000   1.840000 5136.600062 
  0.700000   1.850000 5274.845746 
  0.700000   1.860000 5421.288728 
  0.700000   1.870000 5593.665261 
  0.700000   1.880000 5773.363870 
  0.700000   1.890000 5959.900156 
  0.700000   1.900000 6158.970981 
  0.700000   1.910000 6366.618213 
  0.700000   1.920000 6579.949100 
  0.700000   1.930000 6797.774898 
  0.700000   1.940000 7020.208799 
  0.700000   1.950000 7248.028677 
  0.700000   1.960000 7480.895061 
  0.700000   1.970000 7750.546199 
  0.700000   1.980000 8063.731225 
  0.700000   1.990000 7249.764953 
  0.700000   2.000000 14888.908641 
  0.700000   2.010000 17711.722982 
  0.700000   2.020000 17882.896324 
  0.700000   2.030000 17976.858282 
  0.700000   2.040000 18971.748650 
  0.700000   2.050000 20504.779466 
  0.700000   2.060000 21283.125491 
  0.700000   2.070000 21580.486755 
  0.700000   2.080000 21877.514174 
  0.700000   2.090000 22285.153236 
  0.700000   2.100000 22676.905809 
  0.700000   2.110000 22656.099013 
  0.700000   2.120000 22728.189048 
  0.700000   2.130000 21722.395099 
  0.700000   2.140000 20546.902680 
  0.700000   2.150000 19636.991206 
  0.700000   2.160000 18950.745551 
  0.700000   2.170000 18517.308995 
  0.700000   2.180000 19194.553105 
  0.700000   2.190000 20219.001899 
  0.700000   2.200000 21263.666901 
  0.700000   2.210000 22146.125963 
  0.700000   2.220000 23044.002322 
  0.700000   2.230000 23630.872591 
  0.700000   2.240000 24214.103024 
  0.700000   2.250000 24772.553469 
  0.700000   2.260000 25207.035938 
  0.700000   2.270000 25499.999604 
  0.700000   2.280000 25640.133419 
  0.700000   2.290000 25761.945544 
  0.700000   2.300000 25888.317601 
  0.700000   2.310000 25991.482635 
  0.700000   2.320000 26059.130899 
  0.700000   2.330000 26014.863201 
  0.700000   2.340000 25773.642301 
  0.700000   2.350000 25412.054396 
  0.700000   2.360000 25142.702467 
  0.700000   2.370000 25007.484948 
  0.700000   2.380000 24701.141520 
  0.700000   2.390000 24126.972199 
  0.700000   2.400000 23427.573910 
  0.700000   2.410000 22535.316275 
  0.700000   2.420000 21451.047354 
  0.700000   2.430000 20309.474758 
  0.700000   2.440000 19561.257268 
  0.700000   2.450000 18596.873288 
  0.700000   2.460000 17535.463214 
  0.700000   2.470000 16407.983293 
  0.700000   2.480000 15228.944253 
  0.700000   2.490000 14010.578437 
  0.700000   2.500000 12772.063693 
  0.800000   0.010000 13730.231184 
  0.800000   0.020000 17576.861858 
  0.800000   0.030000 19618.800922 
  0.800000   0.040000 2498.374553 
  0.800000   0.050000 4047.171295 
  0.800000   0.060000 23227.125134 
  0.800000   0.070000 25091.318173 
  0.800000   0.080000 25641.368665 
  0.800000   0.090000 22416.525126 
  0.800000   0.100000 10749.442277 
  0.800000   0.110000 11141.969163 
  0.800000   0.120000 16997.017666 
  0.800000   0.130000 21665.099875 
  0.800000   0.140000 25235.737560 
  0.800000   0.150000 28609.497172 
  0.800000   0.160000 31994.161990 
  0.800000   0.170000 5931.639616 
  0.800000   0.180000 7621.461428 
  0.800000   0.190000 9429.476800 
  0.800000   0.200000 10846.908532 
  0.800000   0.210000 11775.897530 
  0.800000   0.220000 3382.446768 
  0.800000   0.230000 5947.738584 
  0.800000   0.240000 186.385219 
  0.800000   0.250000 471.826663 
  0.800000   0.260000 1108.880037 
  0.800000   0.270000 1543.003796 
  0.800000   0.280000 1800.337372 
  0.800000   0.290000 3521.833115 
